ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,APPROVED
5143184,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12991,-1596,1,0,1,0,Core staff,3.0,1
5143190,M,Y,N,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-12245,-3271,1,1,0,0,Other,2.0,1
5143203,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9923,-1900,1,0,0,0,Core staff,3.0,0
5143206,F,N,Y,1,166500.0,Working,Secondary / secondary special,Married,House / apartment,-14775,-7866,1,0,0,0,Secretaries,3.0,0
5143210,F,Y,Y,2,157500.0,Working,Higher education,Married,House / apartment,-11814,-1535,1,0,0,0,Core staff,4.0,1
5143239,M,Y,Y,0,180000.0,Commercial associate,Higher education,Civil marriage,With parents,-9859,-773,1,0,0,0,Sales staff,2.0,0
5143247,F,N,N,2,108000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13596,-1323,1,1,1,0,Core staff,4.0,1
5143274,M,Y,Y,0,405000.0,Working,Secondary / secondary special,Married,House / apartment,-17991,-683,1,0,0,0,Sales staff,2.0,0
5143300,F,N,Y,0,247500.0,Commercial associate,Higher education,Single / not married,Office apartment,-9717,-1384,1,0,0,0,Sales staff,1.0,0
5143303,F,N,Y,0,382500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16514,-5187,1,0,0,0,Managers,1.0,1
5143317,F,N,N,1,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11306,-2053,1,0,0,0,Sales staff,3.0,0
5143323,F,N,Y,1,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12293,-1779,1,0,0,0,Cleaning staff,2.0,1
5143324,F,N,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-20596,-5156,1,0,0,0,High skill tech staff,2.0,0
5143327,F,N,Y,0,27000.0,Working,Secondary / secondary special,Married,House / apartment,-19128,-1323,1,1,0,0,Security staff,2.0,1
5143328,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19826,-1048,1,0,0,0,Cleaning staff,2.0,1
5143335,F,N,Y,1,198000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18530,-1596,1,1,1,0,Private service staff,2.0,1
5143347,F,N,Y,1,54000.0,State servant,Secondary / secondary special,Married,House / apartment,-8556,-1108,1,1,0,0,Medicine staff,3.0,0
5143348,M,N,Y,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,-13774,-1838,1,0,0,0,Laborers,2.0,1
5143350,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10578,-1384,1,1,0,0,Sales staff,2.0,0
5143356,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-22811,-2234,1,1,1,0,High skill tech staff,2.0,1
5143378,M,Y,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-18543,-1353,1,0,0,0,Other,2.0,0
5143389,F,N,Y,0,153000.0,Working,Higher education,Single / not married,House / apartment,-10762,-683,1,0,1,0,Core staff,1.0,1
5143412,F,N,N,1,162000.0,Commercial associate,Higher education,Married,House / apartment,-17175,-9508,1,0,0,0,Core staff,3.0,1
5143413,F,N,Y,2,135000.0,Working,Incomplete higher,Married,House / apartment,-10598,-2175,1,0,0,1,Sales staff,4.0,1
5143420,M,Y,N,1,315000.0,State servant,Higher education,Married,Municipal apartment,-9095,-926,1,0,0,0,Core staff,3.0,1
5143458,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11631,-714,1,0,0,1,Managers,1.0,0
5143482,M,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11935,-1200,1,0,0,0,Drivers,3.0,1
5143510,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15555,-3514,1,0,0,0,Managers,2.0,0
5143524,F,Y,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-20051,-7593,1,0,1,0,Private service staff,2.0,1
5143531,F,N,Y,0,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-22433,-895,1,1,0,0,Other,1.0,0
5143544,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18435,-2175,1,0,1,0,Sales staff,2.0,1
5143555,M,N,N,2,202500.0,Working,Secondary / secondary special,Married,With parents,-10954,-745,1,0,0,0,Drivers,4.0,1
5143566,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-18879,-2025,1,0,0,0,Managers,2.0,0
5143569,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12675,-2178,1,0,0,0,Core staff,3.0,1
5143605,M,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-10796,-990,1,1,0,1,Other,2.0,0
5143609,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8948,-230,1,0,1,0,Sales staff,2.0,0
5143621,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15922,-2086,1,0,0,0,Sales staff,2.0,1
5143628,M,N,N,0,247500.0,Working,Higher education,Civil marriage,House / apartment,-15125,-199,1,0,0,0,Drivers,2.0,0
5143635,F,Y,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-18381,-2451,1,0,0,0,Security staff,2.0,0
5143638,F,N,Y,0,144000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-16311,-7504,1,0,0,0,Accountants,2.0,1
5145693,M,Y,Y,0,225000.0,Working,Higher education,Single / not married,With parents,-9444,-663,1,1,1,0,Other,1.0,0
5145704,F,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12903,-4439,1,0,0,0,Security staff,4.0,1
5145718,F,N,Y,3,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11446,-924,1,0,0,0,Laborers,5.0,1
5145719,F,N,Y,0,90000.0,Working,Higher education,Single / not married,House / apartment,-11848,-467,1,0,0,0,Laborers,1.0,0
5145720,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-14451,-1989,1,0,0,0,Sales staff,3.0,1
5145722,M,Y,Y,0,315000.0,Working,Higher education,Single / not married,House / apartment,-10328,-543,1,0,1,0,High skill tech staff,1.0,0
5145724,F,N,N,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15864,-1532,1,0,0,0,Laborers,1.0,1
5145730,M,Y,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14053,-1624,1,0,0,0,Security staff,3.0,1
5145731,M,Y,N,1,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9328,-1000,1,0,0,0,Drivers,3.0,1
5145743,F,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,-10029,-878,1,0,0,0,Accountants,2.0,1
5145769,F,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16829,-2537,1,0,0,0,High skill tech staff,2.0,1
5145790,F,Y,N,1,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-15934,-3328,1,0,0,0,Cleaning staff,3.0,1
5145796,M,N,Y,0,315000.0,Working,Higher education,Married,House / apartment,-13324,-1655,1,0,0,0,Laborers,2.0,0
5145798,F,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23174,-2354,1,0,0,0,Sales staff,2.0,0
5145803,F,N,N,1,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-18519,-2506,1,0,1,0,Accountants,2.0,0
5145804,M,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10019,-740,1,0,0,0,High skill tech staff,1.0,1
5145805,F,N,Y,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-15333,-1106,1,0,0,0,Laborers,1.0,0
5145809,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-10336,-985,1,0,0,0,Core staff,2.0,1
5145812,F,N,N,1,99000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12988,-5215,1,0,0,0,Laborers,3.0,1
5145816,M,N,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16226,-1744,1,0,0,0,Laborers,3.0,1
5145819,F,N,Y,0,247500.0,Working,Secondary / secondary special,Separated,House / apartment,-17214,-5184,1,1,1,0,Laborers,1.0,1
5145821,F,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-14562,-4653,1,0,0,0,High skill tech staff,1.0,1
5145828,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-19620,-2196,1,0,0,0,Core staff,2.0,1
5145856,F,N,N,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14122,-796,1,0,0,0,Laborers,3.0,1
5145914,M,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,-15131,-1466,1,0,0,1,Other,3.0,0
5145954,F,N,N,1,157500.0,Working,Higher education,Married,House / apartment,-15773,-309,1,0,1,0,Sales staff,3.0,1
5145977,F,Y,N,0,112500.0,State servant,Secondary / secondary special,Widow,House / apartment,-19538,-5880,1,0,0,0,Secretaries,1.0,1
5145990,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-8147,-431,1,0,0,0,Other,1.0,1
5146011,F,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-12737,-5454,1,0,0,0,Other,2.0,0
5146020,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-22408,-2685,1,0,1,0,Cooking staff,2.0,1
5146032,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17111,-4146,1,0,0,0,Cooking staff,1.0,0
5146039,F,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18577,-2441,1,0,0,0,Accountants,1.0,0
5146048,F,Y,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-13385,-189,1,0,0,0,High skill tech staff,3.0,0
5146051,F,N,N,1,225000.0,State servant,Higher education,Civil marriage,Municipal apartment,-14265,-6033,1,0,1,0,Other,3.0,1
5146073,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Separated,House / apartment,-19120,-1923,1,0,0,0,Drivers,1.0,0
5146077,F,N,Y,1,108000.0,Working,Secondary / secondary special,Married,House / apartment,-12723,-1132,1,1,1,0,Sales staff,3.0,0
5146112,F,N,Y,0,157500.0,State servant,Higher education,Separated,House / apartment,-20763,-11389,1,0,1,0,Other,1.0,1
5146127,M,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11546,-615,1,0,0,0,Drivers,3.0,1
5146137,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10170,-2196,1,1,1,0,Cooking staff,2.0,1
5146149,F,Y,Y,0,675000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14480,-3718,1,0,1,0,Other,2.0,1
5146155,F,N,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-17150,-4784,1,1,1,0,High skill tech staff,2.0,0
5146254,F,Y,Y,0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12606,-493,1,0,0,0,Cooking staff,2.0,1
5146260,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10910,-1436,1,1,0,0,Security staff,3.0,1
5146301,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17061,-462,1,0,0,0,Laborers,2.0,1
5146312,F,N,N,0,180000.0,Working,Higher education,Civil marriage,With parents,-10000,-1071,1,1,0,0,Sales staff,2.0,1
5146331,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16173,-674,1,0,0,0,Sales staff,2.0,0
5146340,M,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9275,-493,1,0,0,0,Laborers,1.0,0
5146353,M,Y,N,2,180000.0,Commercial associate,Higher education,Married,House / apartment,-11988,-1497,1,0,1,0,HR staff,4.0,1
5146379,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16247,-1374,1,0,1,0,Other,2.0,0
5146385,F,N,N,1,225000.0,Working,Secondary / secondary special,Separated,House / apartment,-11509,-3506,1,0,0,0,Laborers,2.0,1
5146395,F,N,Y,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-19682,-2104,1,1,0,0,Cleaning staff,1.0,0
5146424,F,N,Y,0,112500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-23322,-5607,1,0,0,0,Medicine staff,2.0,1
5146425,M,Y,N,0,261000.0,Commercial associate,Incomplete higher,Civil marriage,With parents,-8897,-674,1,0,0,0,Sales staff,2.0,1
5146441,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13400,-401,1,0,0,0,Laborers,3.0,0
5146471,F,Y,Y,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14133,-3810,1,0,0,0,Sales staff,2.0,0
5146498,M,N,N,0,225000.0,Commercial associate,Incomplete higher,Married,House / apartment,-9060,-189,1,1,1,0,Sales staff,2.0,1
5146501,M,N,N,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17862,-523,1,0,0,0,Laborers,3.0,0
5146538,F,N,Y,2,144000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15874,-2958,1,1,1,0,Sales staff,4.0,1
5146544,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16593,-1831,1,0,0,0,Sales staff,2.0,1
5146557,M,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15031,-1436,1,0,0,0,Laborers,4.0,0
5146587,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15189,-2441,1,0,0,0,Laborers,2.0,1
5148426,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16891,-3332,1,1,1,0,Drivers,2.0,1
5148432,M,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-11539,-410,1,0,0,1,Other,2.0,0
5148458,F,N,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18984,-10821,1,0,0,0,Laborers,2.0,0
5148480,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16912,-6499,1,0,0,0,Other,2.0,1
5148486,F,N,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,-19614,-2878,1,0,0,0,Managers,3.0,1
5148492,F,Y,Y,0,180000.0,Working,Higher education,Married,House / apartment,-16518,-410,1,0,0,0,Other,2.0,1
5148509,M,Y,Y,0,306000.0,Commercial associate,Higher education,Separated,With parents,-22719,-533,1,0,0,0,Laborers,1.0,1
5148516,F,N,N,1,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-11255,-2573,1,0,0,0,Medicine staff,3.0,0
5148518,M,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,-15988,-990,1,0,0,0,Other,4.0,0
5148528,F,N,N,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14308,-655,1,0,0,0,Other,3.0,1
5148529,F,N,Y,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19484,-168,1,0,0,0,Other,1.0,1
5148546,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18222,-5555,1,0,0,0,Other,2.0,0
5148565,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-19261,-5130,1,0,0,0,Sales staff,2.0,1
5148575,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14600,-1203,1,0,0,0,Managers,2.0,1
5148578,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15565,-1386,1,0,0,0,Other,2.0,1
5148582,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11222,-1386,1,0,0,0,Drivers,2.0,0
5148590,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14321,-1537,1,0,0,0,Drivers,2.0,1
5148600,F,N,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-18291,-198,1,0,1,1,Other,2.0,0
5148612,M,Y,Y,1,261000.0,Commercial associate,Higher education,Married,House / apartment,-11928,-1325,1,0,0,0,Drivers,3.0,1
5148626,M,N,N,1,225000.0,Working,Higher education,Separated,Office apartment,-13057,-1051,1,0,0,0,Other,2.0,1
5148647,F,Y,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15346,-2481,1,0,0,0,Laborers,3.0,1
5148655,F,N,N,0,67500.0,Commercial associate,Higher education,Married,House / apartment,-11113,-410,1,0,0,0,Sales staff,2.0,1
5148659,M,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-12627,-2267,1,0,0,0,High skill tech staff,3.0,1
5148664,M,N,N,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19851,-10821,1,0,0,0,Other,1.0,1
5148666,F,N,Y,2,63000.0,Working,Secondary / secondary special,Married,House / apartment,-10421,-1203,1,0,0,0,Medicine staff,4.0,1
5148677,F,N,N,0,121500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18828,-6195,1,0,0,0,Other,2.0,1
5148683,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18964,-441,1,0,1,0,Sales staff,2.0,1
5148687,F,N,Y,0,81000.0,Working,Secondary / secondary special,Widow,House / apartment,-22064,-168,1,0,0,0,Cleaning staff,1.0,1
5148693,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,-20600,-198,1,0,0,0,Laborers,2.0,1
5148696,M,N,Y,1,202500.0,Working,Higher education,Married,House / apartment,-11836,-2755,1,0,0,0,Other,3.0,0
5148706,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9672,-533,1,0,1,1,Laborers,2.0,0
5148716,F,N,Y,1,123750.0,Working,Secondary / secondary special,Married,House / apartment,-14352,-1081,1,0,0,0,Cooking staff,3.0,0
5148724,F,N,Y,1,157500.0,Working,Secondary / secondary special,Separated,Municipal apartment,-13355,-625,1,0,0,0,Sales staff,2.0,0
5148742,M,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8157,-625,1,0,0,0,Cooking staff,1.0,0
5148743,F,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18654,-533,1,0,0,0,Medicine staff,2.0,1
5148748,F,Y,Y,1,135000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-11469,-686,1,0,1,0,Other,3.0,0
5148752,M,Y,N,2,180000.0,Commercial associate,Secondary / secondary special,Separated,With parents,-15589,-2451,1,0,0,0,Laborers,3.0,0
5148758,F,N,Y,0,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-17928,-3243,1,0,0,0,Laborers,1.0,1
5148765,F,Y,Y,0,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19321,-2389,1,0,0,1,Other,2.0,0
5148772,M,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-10367,-2389,1,0,1,0,Sales staff,2.0,1
5148779,F,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17318,-2512,1,0,0,0,Cooking staff,2.0,1
5148788,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-9460,-928,1,0,0,0,Other,2.0,1
